age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
50,F,1116,Seule,1,false,3695 PL 76
80,M,551,Célibataire,0,false,2450 MW 38
41,M,484,Célibataire,0,false,8111 MM 93
57,M,578,En Couple,4,false,6194 FT 75
30,F,413,Célibataire,0,false,6041 UL 34
35,M,513,En Couple,4,false,9964 VB 34
24,F,1393,En Couple,3,true,5194 JO 86
24,F,561,En Couple,2,true,1937 EN 55
74,M,1147,En Couple,0,false,9082 VQ 69
24,M,456,Célibataire,0,false,4126 CS 64
38,M,489,En Couple,0,false,1033 CD 37
19,F,1384,Célibataire,0,false,7898 QA 10
21,M,969,En Couple,4,false,6259 SV 65
21,M,802,Célibataire,0,false,1412 DQ 32
65,M,516,En Couple,0,false,2366 RX 85
28,F,1109,En Couple,4,false,1494 MM 26
77,M,1271,Célibataire,0,false,5113 XF 12
47,M,169,Célibataire,0,false,8902 MX 14
38,M,1193,En Couple,2,false,5437 XS 37
22,M,156,Seule,1,false,6258 VD 21
28,M,443,En Couple,3,false,6221 IK 25
43,M,505,En Couple,1,false,1441 WW 64
55,M,926,Seule,1,false,9607 NU 11
39,M,508,Célibataire,0,false,5862 OX 84
25,M,218,En Couple,1,false,5937 MA 25
60,M,423,En Couple,3,false,942 QB 91
18,M,472,En Couple,4,false,3422 TX 14
28,M,1125,Célibataire,0,false,334 YH 91
33,M,424,En Couple,0,true,6921 MY 51
59,M,804,Célibataire,0,false,9176 GZ 89
58,M,244,En Couple,3,false,7799 BF 68
25,M,430,En Couple,1,true,8692 VS 84
83,F,224,Célibataire,0,false,6647 FJ 68
65,M,1333,En Couple,1,false,2425 NV 36
57,M,549,En Couple,1,true,3106 GE 18
38,M,1271,Célibataire,0,false,867 ED 47
20,M,163,En Couple,3,false,5132 JC 36
63,M,1274,Célibataire,0,false,4796 BJ 37
20,M,405,En Couple,2,false,4083 AA 22
-1,M,442,Célibataire,0,false,4853 ZA 65
34,F,498,Célibataire,0,false,4157 QC 41
40,M,469,Célibataire,0,false,1227 EJ 96
77,M,433,En Couple,1,false,1052 RR 53
29,M,529,En Couple,2,true,5396 GE 68
29,Femme,1170,Célibataire,0,false,1707 ZR 67
60,M,513,Célibataire,0,false,5409 VV 40
66,F,555,En Couple,1,true,6831 EZ 59
25,M,522,En Couple,0,false,620 QL 14
26,M,412,En Couple,0,false,344 JD 43
30,M,949,En Couple,4,false,504 PY 51
24,M,465,En Couple,2,true,2479 WU 72
22,M,599,En Couple,4,false,9734 CD 45
50,M,780,En Couple,3,false,1416 AZ 27
52,M,237,En Couple,1,true,8332 YC 90
31,F,731,Célibataire,0,false,5663 TY 81
20,M,464,Célibataire,0,false,1133 LC 68
45,M,217,En Couple,2,false,8444 GS 41
46,M,425,Célibataire,0,false,118 FU 55
19,M,428,En Couple,0,false,3905 LS 90
21,F,243,Célibataire,0,false,5036 RX 24
59,M,1032,Célibataire,0,false,5080 UK 89
32,F,495,Célibataire,0,false,4416 TL 63
57,M,711,Célibataire,0,false,1159 WU 40
73,F,557,En Couple,2,false,2477 WJ 12
40,M,1265,En Couple,4,false,7373 ML 24
28,F,499,En Couple,1,true,2790 SI 17
20,M,548,Célibataire,0,false,1668 RO 87
66,F,578,En Couple,4,false,7706 TF 97
59,M,448,Célibataire,0,false,2287 IO 92
52,M,1208,En Couple,2,false,3250 XN 13
30,M,201,En Couple,1,false,9610 XS 72
84,M,574,En Couple,1,true,8447 RB 69
71,M,755,En Couple,4,true,9183 EG 49
67,F,184,En Couple,2,false,7518 HA 48
28,M,1059,En Couple,0,false,1133 IW 34
34,M,856,En Couple,0,true,8421 XK 58
70,F,560,En Couple,3,true,7344 RL 54
57,M,153,En Couple,2,true,4885 TK 95
45,M,161,En Couple,4,true,2878 UU 82
54,F,528,En Couple,0,true,999 GQ 33
20,M,489,En Couple,4,false,9846 XR 72
64,M,408,Célibataire,0,false,1361 SP 19
31,M,245,En Couple,1,false,9888 SL 45
33,M,522,Seule,2,false,7632 CL 56
55,F,233,Célibataire,0,false,8529 LS 52
44,M,177,En Couple,4,false,2493 TZ 52
50,M,510,Célibataire,0,false,6934 NP 92
52,M,1054,En Couple,1,false,3498 LU 62
58,M,1017,Célibataire,0,false,4245 PU 89
41,M,405,En Couple,1,false,1188 TR 57
40,F,170,Célibataire,0,false,9857 QT 60
22,F,1145,En Couple,1,false,5728 ZW 16
55,F,212,En Couple,1,false,565 IA 59
28,M,423,En Couple,1,false,607 SC 45
72,M,439,En Couple,3,false,101 MX 37
54,M,781,Célibataire,0,false,6828 EY 41
38,M,416,Célibataire,0,false,7074 YH 12
53,M,972,Célibataire,0,false,154 UB 83
79,M,1300,En Couple,2,true,1652 UX 72
48,M,456,En Couple,1,false,9544 HW 53
21,M,1396,Célibataire,0,false,6751 AR 88
58,M,1117,En Couple,3,false,1582 XU 14
24,F,204,En Couple,0,true,2688 KP 54
30,M,167,En Couple,1,false,1007 XB 53
18,M,576,En Couple,0,false,7119 CI 41
51,M,746,En Couple,0,false,4263 EA 23
82,F,229,En Couple,1,false,9469 OR 71
69,M,1195,En Couple,0,false,6364 WJ 20
40,F,419,En Couple,0,false,2565 LM 25
56,F,1107,En Couple,1,false,3999 FQ 36
42,M,557,En Couple,2,false,5372 AJ 69
38,M,1262,En Couple,0,false,4138 GM 17
48,M,1160,En Couple,4,false,9218 TA 57
66,M,231,En Couple,4,false,4352 KV 16
37,M,1289,En Couple,0,false,2944 GM 95
21,M,787,En Couple,4,false,7921 CQ 92
52,M,1186,En Couple,4,false,4313 QE 10
20,F,551,En Couple,4,true,3877 GF 56
53,M,772,En Couple,4,false,8971 YM 96
68,M,593,En Couple,1,false,3326 JI 73
20,M,430,Célibataire,0,false,541 EP 21
56,M,702,En Couple,2,false,6520 YR 20
84,F,514,En Couple,3,false,4960 DY 21
26,M,1205,En Couple,4,false,9051 UD 52
59,M,191,En Couple,3,false,4672 HL 85
79,F,552,En Couple,2,false,2293 SB 58
31,F,161,Célibataire,0,false,2162 CU 60
48,M,983,Célibataire,0,false,9297 UE 81
38,M,166,Célibataire,0,false,7253 GC 37
20,M,460,Célibataire,0,false,7044 NF 33
28,F,785,Célibataire,0,false,8179 JD 54
77,M,231,Célibataire,0,false,1884 LF 25
34,F,559,Célibataire,0,false,3406 KK 14
44,F,1306,En Couple,3,false,1346 VT 30
76,M,1372,En Couple,1,true,5045 YF 38
48,M,207,Célibataire,0,false,9206 XF 95
65,M,583,Célibataire,0,false,5502 HX 68
69,M,1167,Célibataire,0,false,1959 GS 53
49,F,1214,En Couple,2,false,6699 UF 80
48,M,421,En Couple,0,false,106 EM 94
37,M,443,En Couple,2,false,4839 UD 18
43,M,542,En Couple,1,false,5584 UY 83
23,M,492,En Couple,1,true,2408 IV 91
58,Masculin,444,En Couple,2,false,4210 MN 29
36,M,167,En Couple,2,false,5612 XT 30
48,M,154,Célibataire,0,false,438 JU 53
36,M,1061,En Couple,3,false,7261 JS 85
74,M,249,En Couple,0,false,6985 EQ 76
18,M,990,Célibataire,0,false,5103 FO 29
70,M,1393,En Couple,0,false,3540 JR 55
34,M,463,En Couple,0,false,3919 ZA 96
26,M,488,En Couple,2,false,7000 RI 31
45,M,249,En Couple,4,true,7651 UK 45
68,M,547,En Couple,3,false,5412 PC 62
33,F,1289,En Couple,0,true,3822 IS 39
48,F,844,En Couple,4,false,3468 PS 65
22,M,239,En Couple,0,true,1674 RT 87
19,F,409,En Couple,4,true,1201 MP 63
44,M,244,En Couple,4,false,7533 BQ 79
77,M,593,Seule,2,false,9501 SX 87
59,M,432,En Couple,1,false,2215 IA 26
31,M,462,Seule,3,false,1637 HY 26
39,M,486,En Couple,4,false,8016 HB 75
37,M,1122,Célibataire,0,false,6279 TC 32
26,M,422,En Couple,0,false,1612 DW 80
72,M,582,Célibataire,0,false,1003 KZ 53
39,M,899,En Couple,1,false,9832 YP 35
61,M,487,Célibataire,0,false,660 ID 90
39,M,476,En Couple,4,false,6235 CF 27
27,M,460,Célibataire,0,false,6542 YJ 71
20,M,488,En Couple,1,false,9352 JZ 57
68,M,1093,En Couple,3,true,8095 BM 51
49,F,223,Célibataire,0,false,4920 JC 23
42,M,172,En Couple,0,false,871 WL 35
49,F,948,Marié(e),2,false,4162 RP 47
77,F,159,En Couple,2,false,6033 BL 56
50,M,1181,Seule,1,false,6581 YQ 81
19,Homme,507,En Couple,1,false,2034 YH 58
57,M,519,En Couple,2,false,3178 YI 97
36,M,1258,Célibataire,0,false,8535 ZF 32
33,M,192,En Couple,1,false,7556 ZH 55
28,M,460,En Couple,0,true,4312 GX 89
58,F,403,En Couple,0,false,2065 EA 75
33,M,525,En Couple,4,true,3945 TZ 70
55,M,578,Seule,3,false,4216 OK 60
22,M,196,Seule,3,false,5573 YF 43
53,F,993,En Couple,0,false,3658 QG 10
27,F,466,En Couple,2,true,8051 JC 54
71,M,228,En Couple,4,true,370 KU 27
42,M,218,Célibataire,0,false,6915 RD 83
64,F,421,En Couple,0,false,1559 KS 85
60,M,233,Célibataire,0,false,8975 JS 81
43,M,413,En Couple,2,true,9799 TS 77
33,M,1174,En Couple,1,false,316 NF 19
74,M,873,En Couple,2,false,6540 WB 72
48,F,162,En Couple,3,false,1944 JP 92
31,F,230,En Couple,0,false,5000 MW 96
31,F,186,Célibataire,0,false,9307 MD 25
43,M,1069,En Couple,0,false,9657 TO 95
37,F,1125,En Couple,2,true,3656 GB 59
63,M,523,En Couple,4,false,791 JT 65
32,M,1347,En Couple,1,false,4523 LW 20
45,M,1393,En Couple,2,false,1395 UC 12
45,M,1301,En Couple,1,false,8906 JS 62
44,M,558,Célibataire,0,false,3928 TF 78
34,M,408,En Couple,?,false,5701 UO 37
80,F,1081,En Couple,2,true,6332 VW 48
59,F,164,En Couple,1,false,5735 CJ 69
45,M,1214,En Couple,0,false,8109 MR 93
68,F,207,En Couple,2,false,980 NS 38
37,M,562,En Couple,4,false,5413 YF 56
42,F,1051,Célibataire,0,false,3339 BS 77
47,M,502,En Couple,2,true,2903 HM 63
24,M,1085,En Couple,2,false,2420 UJ 78
23,M,731,Célibataire,0,false,5282 KV 66
51,F,598,En Couple,4,false,129 CK 77
45,M,584,En Couple,0,false,9691 VS 15
70,M,448,Célibataire,0,false,2046 YI 52
57,M,1008,En Couple,2,false,2196 SF 56
22,M,417,En Couple,3,true,3281 JT 46
71,F,1240,Célibataire,0,false,3881 XD 30
36,M,739,En Couple,4,false,7548 AD 42
26,M,568,En Couple,0,false,7231 GF 91
22,F,1069,En Couple,1,false,904 DE 52
47,F,237,En Couple,0,false,8342 WO 62
68,F,1312,Seule,1,false,106 OZ 95
68,M,1035,En Couple,4,false,5766 TY 65
62,M,477,En Couple,2,true,2784 GB 14
60,M,161,En Couple,0,false,322 MC 10
35,M,598,En Couple,0,false,6914 VU 54
71,M,534,Célibataire,0,false,4489 AZ 19
28,M,1077,Célibataire,0,false,5123 EO 50
44,M,429,Célibataire,0,false,9058 RI 26
55,M,179,Célibataire,0,false,9198 CE 20
48,F,168,En Couple,3,false,7677 JH 41
26,M,447,En Couple,4,false,27 DT 47
27,M,1174,Seule,2,false,4902 TH 49
74,F,1019,Seule,3,false,5657 FD 66
46,M,202,En Couple,3,true,4387 XR 41
51,M,423,En Couple,4,false,5075 IB 15
82,M,539,En Couple,0,false,4275 FP 17
27,F,1348,Célibataire,0,false,158 NC 16
46,F,578,En Couple,4,false,8398 SS 91
32,M,423,Célibataire,0,false,5430 LT 36
71,M,1292,En Couple,3,false,4041 YD 56
51,F,1000,Célibataire,0,false,854 FS 80
50,F,412,Seule,3,false,3169 VA 46
81,M,570,En Couple,2,false,9550 BE 44
21,F, ,Seule,2,false,1436 ED 29
 ,M,245,En Couple,2,false,5164 PW 63
81,M,564,En Couple,0,false,1117 PS 88
73,M,1355,En Couple,3,false,5238 OI 92
47,M,415,En Couple,1,false,2143 XQ 74
18,M,442,En Couple,1,false,2300 MG 68
64,M,1265,En Couple,4,false,4982 QD 74
29,M,528,Célibataire,0, ,7144 XK 43
29,M,583,Seule,3,false,8355 OD 54
39,M,985,En Couple,1,false,8527 VD 55
39,M,505,En Couple,4,false,5902 CA 23
29,M,1178,Célibataire,0,false,8062 XW 79
31,M,557,Célibataire,0,false,3596 WX 94
28,M,503,En Couple,2,false,7055 KJ 28
31,F,1255,Célibataire,0,false,4152 GC 57
64,M,1287,Célibataire,0,false,2244 FU 68
24,M,898,En Couple,0,false,3723 UV 79
84,M,1214,En Couple,1,false,376 YM 53
19,F,948,En Couple,1,false,5477 SS 44
32,M,475,Célibataire,0,false,1363 JM 71
57,M,400,En Couple,4,false,5299 CC 61
22,M,750,En Couple,0,false,3220 UW 37
67,M,542,Célibataire,0,false,1609 HV 36
23,M,493,Célibataire,0,false,5766 HL 11
56,M,453,En Couple,2,false,9879 MJ 96
29,M,460,Célibataire,0,false,6861 FE 80
51,M,549,En Couple,0,false,5126 LQ 75
65,M,455,En Couple,1,true,888 ZK 39
44,M,1209,En Couple,0,true,4377 IQ 53
44,M,1042,En Couple,0,false,990 TS 26
26,M,1250,En Couple,2,false,8255 WQ 32
58,M,526,En Couple,4,false,451 FL 36
37,M,559,Célibataire,0,false,5325 MY 35
40,F,1021,En Couple,1,false,1234 UV 41
18,M,554,En Couple,0,false,7605 RI 57
70,M,464,En Couple,2,true,6401 HF 86
45,M,204,Célibataire,0,false,5347 LP 62
23,M,223,Célibataire,0,false,6594 WS 67
40,M,1075,En Couple,0,false,5180 PB 43
45,F,537,Célibataire,0,false,4430 PI 73
83,M,454,Célibataire,0,false,3135 LQ 23
28,M,587,Célibataire,0,false,5081 OX 78
22,M,421,En Couple,0,false,4198 IA 74
48,F,875,En Couple,3,false,1315 ZO 14
76,M,188,En Couple,0,false,6243 DH 14
20,M,437,Célibataire,0,false,9859 HY 57
46,M,868,En Couple,0,false,5413 LM 20
30,F,702,En Couple,0,false,5835 YT 88
29,M,973,En Couple,3,false,3586 JM 14
23,F,467,En Couple,1,false,5993 KZ 70
29,M,441,En Couple,1, ,2540 EQ 63
59,M,562,En Couple,0,false,369 DY 26
22,M,1047,Célibataire,0,false,1374 YG 76
49,M,468,Célibataire,0,false,9253 HW 56
44,M,504,En Couple,2,false,6990 UV 73
39,M,218,Célibataire,0,false,7439 JE 51
62,F,592,Seule,1,false,6458 SM 50
31,F,571,En Couple,2,true,9827 AP 78
35,M,201,En Couple,3,true,4109 YY 75
19,M,709,En Couple,0,false,9456 OA 69
68,M,574,En Couple,3,true,6680 EI 89
23,F,230,En Couple,0,false,3261 VB 81
67,M,496,?,4,false,2139 OQ 38
49,M,517,En Couple,2,false,5038 ZU 54
70,M,151,En Couple,1,false,6475 EI 79
41,M,590,En Couple,1,false,2253 PC 96
29,M,1369,Célibataire,0,false,7787 NT 45
47,F,1005,En Couple,0,false,787 OX 65
54,M,1154,En Couple,3,false,1845 BR 95
50,F,1034,En Couple,4,false,5582 NU 95
55,F,511,En Couple,4,true,624 IJ 70
26,F,194,Célibataire,0,false,458 QH 92
73,F,543,Célibataire,0, ,8553 YM 85
44,M,568,Célibataire,0,false,8411 GP 28
26,F,170,En Couple,0,true,5675 PQ 16
32,F,1191,Célibataire,0,false,6430 NQ 72
55,M,574,En Couple,1,false,297 OT 56
49,M,476,En Couple,2,false,3965 QN 19
25,F,804,Célibataire,0,false,3536 GR 41
22,M,540,En Couple,2,true,1961 LW 75
51,M,918,En Couple,1,true,2536 MI 21
31,M,1320,En Couple,1,false,9136 NU 21
22,M,416,En Couple,2,false,6737 SR 17
64,F,540,En Couple,0,false,4614 OH 45
20,M,459,En Couple,0,false,7848 HA 35
46,M,478,Célibataire,0,false,2861 TA 25
68,F,155,En Couple,3,false,1377 CW 61
51,M,576,En Couple,2,true,1023 RR 43
26,M,464,Célibataire,0,false,316 GJ 57
53,M,562,En Couple,2,false,9088 JS 44
74,M,434,En Couple,3,false,2001 WV 17
48,M,897,Célibataire,0,false,3454 SC 44
37,M,511,En Couple,3,false,6518 WM 24
23,M,1399,Célibataire,0,false,7827 AE 89
37,M,429,En Couple,2,false,2582 CD 80
50,M,201,Célibataire,0,false,7455 AD 74
50,M,473,En Couple,4,true,1752 TN 77
19,F,172,En Couple,2,false,8480 ZH 46
21,M,410,En Couple,4,true,2879 FY 73
42,F,215,Célibataire,0,false,2859 WM 97
59,M,588,En Couple,0,false,1590 WN 55
42,F,556,Célibataire,0,false,9281 QI 15
64,M,1029,En Couple,1,false,5394 AW 90
50,M,204,En Couple,0,false,8205 VD 58
25,M,587,En Couple,1,true,3794 ZF 83
49,M,1330,En Couple,2,false,1427 JI 92
60,F,886,Célibataire,0,false,3743 IZ 16
40,M,972,En Couple,1,false,6560 YL 28
67,M,569,Seule,2,false,1838 HD 19
40,F,587,En Couple,2,false,6254 CB 22
76,F,188,Célibataire,0,false,5722 BG 52
44,F,159,Seule,1,false,1662 RK 85
43,Féminin,746,Célibataire,0,false,9212 AJ 54
30,M,1268,En Couple,4,true,6957 WY 83
27,M,220,Célibataire,0,false,1397 VQ 45
58,M,594,En Couple,4,false,2449 VJ 10
73,F,192,Célibataire,0,false,3232 UJ 60
29,M,753,En Couple,4,false,7467 KH 91
38,F,586,En Couple,2,false,7267 SL 13
19,M,1359,En Couple,3,false,357 GD 25
67,M,594,Célibataire,0,false,7724 TX 48
51,M,440,En Couple,2,false,1107 PY 93
52,M,579,Célibataire,0,false,565 LO 12
54,F,507,Célibataire,0,false,211 UD 32
54,M,205,Seule,3,false,8401 NL 11
24,M,533,En Couple,3,false,2542 DL 55
70,M,575,En Couple,1,true,6815 LD 96
18,F,571,En Couple,3,false,9047 XP 82
32,M,156,En Couple,2,true,8612 KJ 63
21,M,431,Seule,3,false,9096 GH 18
23,M,200,Célibataire,0,false,739 GX 80
76,M,533,En Couple,4,false,906 LX 47
72,F,1055,En Couple,3,true,1334 CE 29
46,F,576,Célibataire,0,false,2427 UX 28
52,M,510,En Couple,1,true,8291 WX 22
23,M,509,Célibataire,0,false,3895 DB 92
55,M,171,Célibataire,0,false,1961 RI 13
56,F,502,En Couple,2,true,7521 GI 61
81,F,197,Célibataire,0,false,8226 SF 98
38,F,865,Célibataire,0,false,3848 VA 60
51,M,1038,En Couple,1,false,3489 KS 69
76,M,472,En Couple,1,true,3461 DQ 21
43,M,725,Célibataire,0,false,2659 DT 24
48,M,447,En Couple,2,false,7161 YW 15
40,F,427,En Couple,4,false,5039 JI 55
76,M,228,En Couple,2,false,9457 SE 88
44,F,1338,Célibataire,0,false,3208 TG 18
23,M,803,En Couple,1,false,6387 LL 32
66,F,580,En Couple,4,false,7735 TW 17
27,M,487,En Couple,4,false,2432 NG 71
28,M,197,En Couple,1,true,4003 EO 93
36,F,493,Célibataire,0,false,6514 ZZ 90
28,M,1050,En Couple,2,true,8362 MS 66
40,F,194,En Couple,2,false,4989 OX 90
19,M,535,En Couple,4,true,6455 BM 87
66,M,587,En Couple,4,false,7327 CT 47
57,F,583,En Couple,1,false,6396 RC 16
81,F,245,En Couple,4,true,929 HO 25
62,M,431,En Couple,4,false,4166 YQ 57
50,M,456,Célibataire,0,false,4437 RQ 91
57,M,535,En Couple,2,true,1246 OB 24
23,M,498,Célibataire,0,false,1943 LT 39
58,M,498,En Couple,1,false,2948 NN 64
69,F,466,Célibataire,0,false,5951 CK 19
58,M,227,En Couple,3,false,1716 WM 29
22,M,225,En Couple,2,false,4203 UH 64
59,M,1226,En Couple,1,false,738 JB 14
31,M,407,En Couple,3,false,2263 EM 88
39,F,558,En Couple,1,false,9871 PP 55
24,F,168,En Couple,0,true,294 UT 35
52,Masculin,591,Célibataire,0,false,3267 ID 20
40,M,243,Célibataire,0,false,8343 NI 56
47,Homme,236,Célibataire,0,false,3266 QA 48
42,M,483,En Couple,0,false,9202 VI 54
75,M,1214,En Couple,3,false,1962 HL 68
19,F,557,En Couple,2,false,7947 HH 88
83,M,596,Célibataire,0,false,3073 SW 27
54,M,456,Célibataire,0,false,2044 UT 54
24,N/D,167,En Couple,1,false,1064 MC 77
82,M,443,En Couple,0,false,2012 WY 44
26,M,1217,En Couple,3,false,9404 IK 54
31,M,598,Célibataire,0,false,7371 UM 19
67,M,537,Célibataire,0,false,4865 RL 42
18,M,1193,Célibataire,0,false,4821 TM 72
75,M,824,Célibataire,0,false,5927 DU 51
20,M,546,En Couple,3,true,1261 SX 36
34,M,892,En Couple,0,false,1015 NU 79
21,M,536,En Couple,1,false,6993 ZH 43
28,M,1030,En Couple,4,false,5797 NE 62
64,M,548,Seule,3,false,9194 RG 83
51,F,920,Célibataire,0,false,5725 JH 19
41,F,524,En Couple,3,false,5850 IL 26
23,M,591,En Couple,4,false,9431 EP 49
75,M,788,Célibataire,0,false,6077 EO 29
21,M,439,Célibataire,0,false,6372 JT 88
61,F,724,En Couple,2,false,1482 KA 18
38,M,471,En Couple,0,true,2464 PC 83
18,M,153,Célibataire,0,false,1618 TD 87
44,M,588,En Couple,3,false,4816 CE 96
82,F,1244,En Couple,0,false,1693 VX 68
58,M,1371,En Couple,0,false,5139 MP 65
30,M,469,Célibataire,0,false,1521 SY 62
37,F,408,En Couple,3,false,3475 OT 53
31,M,240,Seule,1,false,4076 NM 93
20,M,524,En Couple,3,false,3427 YQ 63
36,M,1045,En Couple,3,false,6535 HO 80
26,M,175,En Couple,4,false,671 IK 16
47,M,1288,Célibataire,0,false,8739 PQ 23
44,M,410,En Couple,4,false,5905 ZC 63
57,M,928,Célibataire,0,false,6205 TW 25
72,M,962,Célibataire,0,false,6808 TV 66
40,F,841,En Couple,2,false,1355 VN 23
18,M,205,Célibataire,0,false,272 OK 23
50,F,517,En Couple,0,false,2829 IU 42
48,M,978,En Couple,2,true,7678 PP 50
37,F,1300,En Couple,0,false,6479 JX 95
20,M,169,En Couple,1,true,9811 MM 63
23,M,233,En Couple,2,true,9027 GP 26
81,M,586,Célibataire,0,false,9126 YN 21
22,F,1158,En Couple,1,false,5721 PX 83
35,M,536,Seule,3,false,1036 FY 17
75,M,544,Célibataire,0,false,3257 YI 30
19, ,413,En Couple,4,false,8721 HJ 63
19,M,176,En Couple,4,false,9317 AO 70
45,M,993,Célibataire,0,false,1966 VL 53
54,M,427,Célibataire,0,false,1497 WU 19
83,M,455,Célibataire,0,false,6595 UG 11
74,F,543,Célibataire,0,false,5068 MX 69
69,M,1066,En Couple,4,true,8539 IU 17
19,M,1263,En Couple,2,false,3007 AZ 23
31,M,194,En Couple,2,true,3868 WH 92
30,M,402,En Couple,1,false,426 MA 82
53,M,828,En Couple,3,false,438 SQ 23
52,M,408,En Couple,4,false,1827 CO 89
43,F,546,Célibataire,0,false,65 FS 54
25,M,739,Célibataire,0,false,7976 YQ 80
39,M,724,En Couple,-1,false,7553 VC 88
54,M,558,En Couple,2,true,3089 DX 19
35,M,203,En Couple,1,false,4099 RH 68
27,F,1320,En Couple,0,false,7457 HM 72
23,M,207,En Couple,4,false,47 XQ 14
63,Homme,429,En Couple,0,false,180 SS 16
68,F,160,Seule,1,false,3125 ZO 84
35,?,1317,Célibataire,0,false,7216 KX 64
23,M,1046,Seule,3,false,1554 CK 71
29,M,1080,Célibataire,0,false,8245 LX 29
25,M,211,En Couple,1,false,2842 ZM 28
35,M,1234,En Couple,2,false,9231 QD 53
72,F,1315,Célibataire,0,false,5709 IH 70
80,F,893,En Couple,0,false,7456 ED 55
32,M,953,Célibataire,0,false,8052 ZK 80
34,M,236,En Couple,2,false,552 FQ 22
27,F,224,En Couple,1,true,5474 GB 84
52,M,190,En Couple,1,false,1311 DF 26
19,Masculin,542,En Couple,1,true,5381 SZ 73
47,F,459,En Couple,0,false,3463 MC 15
20,M,450,En Couple,4,false,1876 MW 48
51,M,983,En Couple,3,false,7116 PW 54
32,M,166,Célibataire,0,false,416 DH 59
56,M,484,Célibataire,0,false,1733 LS 43
53,M,1188,Célibataire,0,false,5333 RX 40
32,M,219,En Couple,1,true,3170 IW 89
55,M,575,En Couple,0,false,3239 QO 52
62,M,707,Marié(e),1,false,4525 EM 72
28,F,756,En Couple,0,false,7879 RR 83
23,M,430,Célibataire,0,false,5947 DG 86
36,F,513,Célibataire,0,false,7006 ZK 48
19,M,249,En Couple,4,false,6890 JX 13
65,F,1126,En Couple,2,true,3054 KD 58
23,M,453,Célibataire,0,false,4578 FA 80
45,F,191,En Couple,0,false,5622 XJ 89
30,M,1093,Célibataire,0,false,2246 PE 39
38,M,215,Célibataire,0,false,4780 WP 72
74,F,512,En Couple,1,true,3282 OK 33
51,F,1394,Célibataire,0,false,3346 LH 29
43,M,441,En Couple,1,false,1132 SX 24
54,M,1363,En Couple,0,false,4387 VK 39
26,M,232,En Couple,0,false,5332 SQ 87
23,M,403,En Couple,3,false,8532 DU 14
42,M,470,Célibataire,0,false,8038 JX 72
20,F,1042,Célibataire,0,false,3653 RY 59
36,M,523,En Couple,2,false,1988 YR 44
55,M,1111,Célibataire,0,false,4528 OW 25
59,M,230,Célibataire,0,false,2430 ZV 59
47,M,446,Célibataire,0,false,246 IW 97
78,M,1304,En Couple, ,false,9899 OL 69
62,M,555,En Couple,3,false,4470 FP 10
35,M,1217,En Couple,0,false,4767 IC 13
47,F,1120,En Couple,2,false,9848 SZ 32
20,F,1044,En Couple,2,false,8725 CC 30
22,M,1042,En Couple,3,true,4699 KX 44
37,M,594,Marié(e),0,false,6516 AD 67
19,F,209,En Couple,4,false,3053 DG 38
30,Femme,597,En Couple,3,false,2284 WY 49
45,M,973,Célibataire,0,false,4529 RY 96
69,F,427,Célibataire,0,false,311 HX 88
35,F,535,En Couple,1,false,9623 UM 67
29,F,474,En Couple,4,false,8810 LK 62
36,M,580,En Couple,1,true,9865 BQ 34
80,M,585,Célibataire,0,false,5555 ZB 86
42,Féminin,940,En Couple,3,false,2714 CD 50
35,M,408,En Couple,1,false,3578 WO 40
48,M,224,En Couple,2,false,9175 CF 55
42,M,563,Célibataire,0,false,3090 SD 70
30,F,1085,Célibataire,0,false,3703 JR 45
20,M,154,Célibataire,0,false,214 CV 44
23,F,433,Célibataire,0,false,1229 GN 91
57,Femme,584,Célibataire,0,false,7694 KC 49
58,M,563,En Couple,1,false,7730 CZ 23
80,M,192,En Couple,3,false,3338 GM 26
34,M,405,Célibataire,0,false,5901 GA 87
54,M,466,En Couple,0,true,3043 JI 81
21,M,159,En Couple,3,false,1324 ZK 67
20,M,166,En Couple,1,false,6766 DS 46
79,F,1040,En Couple,2,true,9962 BU 56
27,M,544,En Couple,1,false,5930 GT 41
54,M,1336,En Couple,1,false,7705 IS 35
25,F,535,En Couple,2,true,2830 XV 37
82,M,870,Célibataire,0,false,2983 FX 96
19,M,511,En Couple,3,true,4590 QD 78
21,M,1047,En Couple,4,false,8490 SX 66
53,F,1115,Seule,1,false,9669 BZ 95
